video,numFrame,seconds,fps,rfps,subset,featureFrame
61N26,1272.0,42.38,30.014157621519583,30.014157621519583,training,1229.6200000000001
IOBKP,855.0,34.17,25.021949078138718,25.021949078138718,training,820.83
TCV1W,740.0,29.96,24.699599465954606,24.699599465954606,training,710.04
B8BSY,764.0,31.79,24.032714690154137,24.032714690154137,training,732.21
7KZ20,263.0,15.83,16.614024005053697,16.614024005053697,training,247.17000000000002
QSSCH,890.0,29.67,29.996629592180653,29.996629592180653,training,860.33
VIN8S,847.0,33.83,25.036949453148093,25.036949453148093,training,813.17
ESTDK,979.0,32.62,30.012262415695893,30.012262415695893,training,946.38
XUYCA,761.0,30.42,25.016436554898092,25.016436554898092,training,730.58
25BZ1,734.0,24.46,30.00817661488144,30.00817661488144,training,709.54
L5TI4,733.0,30.5,24.0327868852459,24.0327868852459,training,702.5
BXL9D,1323.0,44.08,30.01361161524501,30.01361161524501,training,1278.92
VFTRG,698.0,23.25,30.021505376344088,30.021505376344088,training,674.75
6HR54,306.0,25.42,12.037765538945711,12.037765538945711,training,280.58
KB0Y8,255.0,8.5,30.0,30.0,training,246.5
2C253,628.0,26.12,24.042879019908117,24.042879019908117,training,601.88
JMA1R,457.0,15.25,29.9672131147541,29.9672131147541,training,441.75
COPHL,905.0,30.17,29.996685449121642,29.996685449121642,training,874.83
Z5JZD,811.0,27.17,29.8490982701509,29.8490982701509,training,783.83
AZZ3W,3606.0,30.0,120.2,120.2,training,3576.0
IPH08,442.0,18.38,24.047878128400438,24.047878128400438,training,423.62
K7FNC,601.0,31.88,18.85194479297365,18.85194479297365,training,569.12
L36YT,206.00000000000003,20.75,9.927710843373495,9.927710843373495,training,185.25000000000003
DLQIT,575.0,38.25,15.032679738562091,15.032679738562091,training,536.75
FBHBP,337.0,22.42,15.03122212310437,15.03122212310437,training,314.58000000000004
D2GQH,921.0,30.71,29.99023119505047,29.99023119505047,training,890.29
UXW88,625.0,25.96,24.075500770416024,24.075500770416024,training,599.04
YL612,790.0,31.54,25.047558655675335,25.047558655675335,training,758.46
EMMYX,747.0,31.08,24.034749034749037,24.034749034749037,training,715.9200000000001
5P0ON,977.0,32.58,29.987722529158994,29.987722529158994,training,944.42
POU1Z,1132.0,37.71,30.01856271546009,30.01856271546009,training,1094.29
JOLLV,947.0,31.58,29.987333755541485,29.987333755541485,training,915.4200000000001
XS6PF,938.0,31.25,30.016,30.016,training,906.75
E891N,943.0,31.42,30.012730744748566,30.012730744748566,training,911.58
JXF3M,493.0,34.58,14.256795835743205,14.256795835743205,training,458.42
03OQS,528.0,31.62,16.698292220113853,16.698292220113853,training,496.38000000000005
G9IUG,917.0,30.67,29.89892402999674,29.89892402999674,training,886.33
FN71T,932.0,31.83,29.280552937480365,29.280552937480365,training,900.17
OVEXF,941.0,31.33,30.03511011809767,30.03511011809767,training,909.67
0Y8H0,575.0,19.17,29.994783515910274,29.994783515910274,training,555.83
V3RAX,840.0,27.96,30.04291845493562,30.04291845493562,training,812.04
0F1VF,714.0,29.71,24.032312352743183,24.032312352743183,training,684.29
X3LEM,930.0,30.96,30.03875968992248,30.03875968992248,training,899.04
FM5D5,1002.0,33.58,29.839189994044077,29.839189994044077,training,968.4200000000001
MN1MC,912.0,30.42,29.980276134122285,29.980276134122285,training,881.5799999999999
KT3MJ,782.0,32.54,24.0319606637984,24.0319606637984,training,749.4599999999999
0MK2C,272.0,9.04,30.08849557522124,30.08849557522124,training,262.96
IIFVE,776.0,25.88,29.984544049459043,29.984544049459043,training,750.12
HWL2J,913.0,30.42,30.013149243918473,30.013149243918473,training,882.58
HYEY7,1288.0,42.92,30.00931966449208,30.00931966449208,training,1245.0800000000002
1PCR7,448.0,30.12,14.873837981407702,14.873837981407702,training,417.88
8LAK1,852.0,28.38,30.021141649048626,30.021141649048626,training,823.62
B2NBR,915.0,30.5,30.0,30.0,training,884.5
NAWO1,1155.0,48.08,24.022462562396008,24.022462562396008,training,1106.92
QQY8T,650.0,21.67,29.99538532533456,29.99538532533456,training,628.3299999999999
9XXJ7,923.0,30.75,30.016260162601625,30.016260162601625,training,892.25
8RSZ4,865.0,28.79,30.045154567558182,30.045154567558182,training,836.21
GX7SS,957.0,31.88,30.018820577164366,30.018820577164366,training,925.12
WR2Q2,867.0,28.88,30.020775623268698,30.020775623268698,training,838.12
FN0F8,1148.0,38.62,29.725530813050234,29.725530813050234,training,1109.3799999999999
HYR9Q,854.0,28.42,30.04926108374384,30.04926108374384,training,825.5799999999999
L62J5,246.0,18.46,13.3261105092091,13.3261105092091,training,227.54
74P3C,319.0,10.62,30.0376647834275,30.0376647834275,training,308.38
RM5IC,770.0,25.62,30.05464480874317,30.05464480874317,training,744.38
G5ZOK,953.0,32.42,29.395434916718074,29.395434916718074,training,920.58
T3L2A,305.0,29.67,10.27974384900573,10.27974384900573,training,275.33
03AA8,977.0,32.54,30.024585125998772,30.024585125998772,training,944.46
NMGIV,558.0,22.29,25.03364737550471,25.03364737550471,training,535.7099999999999
JUINA,810.0,32.38,25.015441630636193,25.015441630636193,training,777.62
IPNEG,1126.0,37.5,30.026666666666667,30.026666666666667,training,1088.5
5O0YS,623.0,20.75,30.02409638554217,30.02409638554217,training,602.25
1B2P0,749.0,24.92,30.056179775280896,30.056179775280896,training,724.0799999999999
SILHS,881.0,30.38,28.999341672152735,28.999341672152735,training,850.62
QHNTC,900.0,29.96,30.040053404539385,30.040053404539385,training,870.04
ZWY3E,783.0,32.5,24.092307692307692,24.092307692307692,training,750.5
P3XT7,475.0,33.21,14.302920806985847,14.302920806985847,training,441.79
KJWAH,719.0,23.96,30.008347245409013,30.008347245409013,training,695.04
ECLIB,1056.0,35.71,29.5715485858303,29.5715485858303,training,1020.2900000000001
NY5R2,700.0,29.12,24.038461538461537,24.038461538461537,training,670.88
40FKN,937.0,31.25,29.984,29.984,training,905.75
ZJPK8,977.0,32.54,30.024585125998772,30.024585125998772,training,944.46
YDSYL,1114.0,37.12,30.010775862068968,30.010775862068968,training,1076.88
D7MHV,448.0,29.46,15.207060420909707,15.207060420909707,training,418.53999999999996
1B2QD,892.0,29.75,29.983193277310924,29.983193277310924,training,862.25
IWF0U,792.0,33.0,24.0,24.0,training,759.0
8DGUN,989.0,32.96,30.006067961165048,30.006067961165048,training,956.04
SP8UG,998.0,33.25,30.015037593984964,30.015037593984964,training,964.75
5FYKE,437.0,28.92,15.110650069156293,15.110650069156293,training,408.08000000000004
HDHWS,842.0,28.04,30.028530670470758,30.028530670470758,training,813.96
K5CRM,528.0,17.58,30.034129692832767,30.034129692832767,training,510.42
H5TGJ,899.0,35.92,25.02783964365256,25.02783964365256,training,863.0799999999999
1AR0K,1781.0,59.38,29.993263725159984,29.993263725159984,training,1721.62
IS3OX,1178.0,39.25,30.012738853503183,30.012738853503183,training,1138.75
UNGPY,866.0,30.46,28.430728824688114,28.430728824688114,training,835.54
ZHDUR,1016.0,33.83,30.032515518770325,30.032515518770325,training,982.1700000000001
YYHX3,685.0,22.83,30.00438020148927,30.00438020148927,training,662.17
W86JJ,923.0,30.75,30.016260162601625,30.016260162601625,training,892.25
L11YV,964.0,32.08,30.0498753117207,30.0498753117207,training,931.9200000000001
IXVGR,823.0,27.42,30.014587892049597,30.014587892049597,training,795.58
Q4932,939.0,31.25,30.048,30.048,training,907.75
VTY0J,842.0,33.62,25.044616299821538,25.044616299821538,training,808.38
5IDF4,920.0,31.04,29.63917525773196,29.63917525773196,training,888.96
0BXRP,808.0,27.42,29.46754194018964,29.46754194018964,training,780.58
U2SJH,918.0,30.58,30.019620667102682,30.019620667102682,training,887.42
R08G9,530.0,31.71,16.713970356354462,16.713970356354462,training,498.29
FBL47,920.0,30.75,29.91869918699187,29.91869918699187,training,889.25
OYG5H,926.0,30.83,30.03567953292248,30.03567953292248,training,895.17
E2Q68,869.0,28.96,30.006906077348066,30.006906077348066,training,840.0400000000001
WTUGM,174.0,5.79,30.05181347150259,30.05181347150259,training,168.21
Q24GF,915.0,30.46,30.039395929087327,30.039395929087327,training,884.54
FIBCE,791.0,31.58,25.047498416719446,25.047498416719446,training,759.4200000000001
VL66E,783.0,31.29,25.023969319271334,25.023969319271334,training,751.71
FCQS8,809.0,26.96,30.00741839762611,30.00741839762611,training,782.04
0VQQL,887.0,29.58,29.986477349560516,29.986477349560516,training,857.4200000000001
ZIP5P,908.0,30.21,30.05627275736511,30.05627275736511,training,877.7900000000001
8ML3S,945.0,31.46,30.03814367450731,30.03814367450731,training,913.54
XW1LX,859.0,28.62,30.013976240391333,30.013976240391333,training,830.38
B70WK,693.0,27.67,25.045175280086735,25.045175280086735,training,665.33
564DX,853.0,35.5,24.028169014084508,24.028169014084508,training,817.5
Z4P5B,944.0,31.42,30.044557606619986,30.044557606619986,training,912.58
5VGLI,824.0,27.42,30.051057622173595,30.051057622173595,training,796.58
IAFF1,480.0,31.79,15.099087763447626,15.099087763447626,training,448.21000000000004
78R4Y,532.0,17.71,30.039525691699602,30.039525691699602,training,514.29
GZ4ZZ,971.0,32.33,30.034024126198577,30.034024126198577,training,938.67
Y2QUJ,167.0,5.54,30.144404332129962,30.144404332129962,training,161.45999999999998
STAFD,1560.0,62.38,25.008015389547932,25.008015389547932,training,1497.6200000000001
YRIBO,696.0,23.17,30.03884333189469,30.03884333189469,training,672.83
ZL55N,665.0,22.17,29.99548940009021,29.99548940009021,training,642.83
Q366H,921.0,30.71,29.99023119505047,29.99023119505047,training,890.29
FQNPB,276.0,9.17,30.09814612868048,30.09814612868048,training,266.83
AKKWU,126.0,12.17,10.353327855382087,10.353327855382087,training,113.83
E64R4,1084.0,36.12,30.01107419712071,30.01107419712071,training,1047.8799999999999
DPCGS,914.0,30.42,30.04602235371466,30.04602235371466,training,883.5799999999999
Q3FZ6,375.0,24.92,15.048154093097912,15.048154093097912,training,350.08
DC94A,908.0,30.25,30.016528925619834,30.016528925619834,training,877.75
AAH0C,567.0,18.88,30.03177966101695,30.03177966101695,training,548.12
8DE6J,1002.0,33.38,30.017974835230675,30.017974835230675,training,968.62
T9DF0,894.0,29.75,30.050420168067227,30.050420168067227,training,864.25
62VEF,496.0,32.88,15.08515815085158,15.08515815085158,training,463.12
8CUWA,684.0,22.75,30.065934065934066,30.065934065934066,training,661.25
KTOJX,894.0,29.79,30.01007049345418,30.01007049345418,training,864.21
NXM13,935.0,31.17,29.996791786974654,29.996791786974654,training,903.83
0CX32,995.0,33.17,29.996985227615312,29.996985227615312,training,961.8299999999999
LJ2J6,886.0,29.54,29.99322951929587,29.99322951929587,training,856.4599999999999
GWZ2A,614.0,20.46,30.009775171065492,30.009775171065492,training,593.54
SAIDX,231.0,9.58,24.112734864300627,24.112734864300627,training,221.42000000000002
YFI1M,662.0,27.46,24.107793153678077,24.107793153678077,training,634.5400000000001
8GRE9,1029.0,33.96,30.300353356890458,30.300353356890458,training,995.04
F87KZ,697.0,23.21,30.03015941404567,30.03015941404567,training,673.7900000000001
0TJ7G,811.0,27.0,30.037037037037038,30.037037037037038,training,784.0
U3NKR,1200.0,47.96,25.020850708924105,25.020850708924105,training,1152.04
G57R6,733.0,24.42,30.016380016380015,30.016380016380015,training,708.58
1GQAJ,836.0,33.42,25.014961101137043,25.014961101137043,training,802.58
6C526,636.0,25.42,25.019669551534225,25.019669551534225,training,610.58
OVHFT,706.0,26.21,26.93628386112171,26.93628386112171,training,679.79
YZI2P,306.0,29.71,10.299562436889936,10.299562436889936,training,276.29
QBXRP,429.0,28.54,15.031534688156974,15.031534688156974,training,400.46000000000004
0O36O,499.99999999999994,20.79,24.05002405002405,24.05002405002405,training,479.21
7G0HB,1226.0,48.12,25.477971737323358,25.477971737323358,training,1177.8799999999999
S6DKG,518.0,21.54,24.048282265552462,24.048282265552462,training,496.46000000000004
MF8AX,908.0,30.25,30.016528925619834,30.016528925619834,training,877.75
C0EJT,778.0,32.38,24.0271772699197,24.0271772699197,training,745.62
D0YWV,665.0,27.67,24.033249006143837,24.033249006143837,training,637.33
56XCX,926.0,30.83,30.03567953292248,30.03567953292248,training,895.17
HD6GF,193.0,6.42,30.062305295950157,30.062305295950157,training,186.58
UAIHK,561.0,37.21,15.076592313894114,15.076592313894114,training,523.79
P31E5,882.0,31.0,28.451612903225808,28.451612903225808,training,851.0
UCX0K,1017.0,33.88,30.017709563164107,30.017709563164107,training,983.12
HYD3N,926.0,30.88,29.987046632124354,29.987046632124354,training,895.12
KYFKN,694.0,28.88,24.030470914127424,24.030470914127424,training,665.12
HYIZD,905.0,30.17,29.996685449121642,29.996685449121642,training,874.83
4MUXJ,761.0,30.42,25.016436554898092,25.016436554898092,training,730.58
9ALI5,727.0,30.25,24.03305785123967,24.03305785123967,training,696.75
YJ06D,1061.0,35.33,30.031135012737053,30.031135012737053,training,1025.67
G1BT8,828.0,27.58,30.021754894851345,30.021754894851345,training,800.4200000000001
RXF2Q,688.0,34.33,20.040780658316343,20.040780658316343,training,653.6700000000001
NGZQ9,1059.0,35.25,30.04255319148936,30.04255319148936,training,1023.75
TTLFX,881.0,29.46,29.904955872369314,29.904955872369314,training,851.54
P2HZG,927.0,30.92,29.980595084087966,29.980595084087966,training,896.0799999999999
GJJA1,972.0,32.42,29.981492905613816,29.981492905613816,training,939.5799999999999
P3EW1,1169.0,38.92,30.03597122302158,30.03597122302158,training,1130.08
O76N2,246.00000000000003,24.54,10.024449877750612,10.024449877750612,training,221.46
TE34B,1827.0,73.04,25.013691128148956,25.013691128148956,training,1753.9599999999998
1MD1H,943.0,32.5,29.015384615384615,29.015384615384615,training,910.5
C5044,939.0,31.29,30.009587727708535,30.009587727708535,training,907.71
TIGIP,1129.0,37.62,30.01063264221159,30.01063264221159,training,1091.3799999999999
8TNSB,629.0,25.12,25.03980891719745,25.03980891719745,training,603.88
MLBTH,917.0,30.54,30.02619515389653,30.02619515389653,training,886.46
8X49S,637.0,21.21,30.03300330033003,30.03300330033003,training,615.79
6FASX,993.0,33.08,30.01813784764208,30.01813784764208,training,959.92
D4XVH,934.0,31.54,29.613189600507294,29.613189600507294,training,902.46
4N5P9,954.0,31.79,30.009436929852157,30.009436929852157,training,922.21
IQ0ZX,769.0,25.62,30.015612802498048,30.015612802498048,training,743.38
Y4LT8,751.0,29.88,25.133868808567605,25.133868808567605,training,721.12
UYJVE,588.0,39.12,15.030674846625768,15.030674846625768,training,548.88
EWCV4,906.0,30.21,29.990069513406155,29.990069513406155,training,875.79
VF3Y0,284.0,9.46,30.021141649048623,30.021141649048623,training,274.54
9T11N,915.0,30.46,30.039395929087327,30.039395929087327,training,884.54
JI705,916.0,30.54,29.99345121152587,29.99345121152587,training,885.46
MJY7E,289.0,11.96,24.163879598662206,24.163879598662206,training,277.04
NDD35,876.0,29.21,29.98972954467648,29.98972954467648,training,846.79
4D5XD,919.0,30.58,30.052321778940485,30.052321778940485,training,888.42
3W31X,781.0,26.04,29.992319508448542,29.992319508448542,training,754.96
Y05U8,513.0,34.25,14.978102189781023,14.978102189781023,training,478.75
TYHA8,515.0,30.88,16.677461139896373,16.677461139896373,training,484.12
VML1Z,881.0,29.33,30.03750426184794,30.03750426184794,training,851.67
K8HXX,475.0,15.79,30.08233058898037,30.08233058898037,training,459.21
AXJUB,892.0,37.08,24.05609492988134,24.05609492988134,training,854.9200000000001
OWGPH,816.0,27.21,29.988974641675853,29.988974641675853,training,788.79
ZHGEV,517.0,31.0,16.677419354838708,16.677419354838708,training,485.99999999999994
X0O65,682.0,28.38,24.031007751937985,24.031007751937985,training,653.62
E7TLO,916.0,30.54,29.99345121152587,29.99345121152587,training,885.46
45BIP,738.0,24.58,30.024410089503665,30.024410089503665,training,713.4200000000001
2Q3ZJ,1150.0,38.33,30.002608922515,30.002608922515,training,1111.67
7GF4E,884.0,29.42,30.047586675730795,30.047586675730795,training,854.58
3VEJY,496.0,16.5,30.060606060606062,30.060606060606062,training,479.5
R979C,702.0,28.04,25.035663338088447,25.035663338088447,training,673.96
S8X4A,901.0,30.04,29.993342210386153,29.993342210386153,training,870.96
D0V0Y,997.0,33.92,29.392688679245282,29.392688679245282,training,963.08
X8LT0,1412.0,56.46,25.008855827134255,25.008855827134255,training,1355.54
MUI01,863.0,35.92,24.025612472160354,24.025612472160354,training,827.0799999999999
SA9PB,235.0,31.17,7.539300609560474,7.539300609560474,training,203.82999999999998
MFQ5S,1172.0,39.08,29.989764585465714,29.989764585465714,training,1132.92
PDRVY,801.0,26.71,29.988768251591164,29.988768251591164,training,774.2900000000001
A6NH2,3727.0,124.33,29.976674977881444,29.976674977881444,training,3602.67
5CZRC,959.0,31.92,30.043859649122805,30.043859649122805,training,927.0799999999999
8K46I,432.0,28.75,15.02608695652174,15.02608695652174,training,403.25
6912B,901.0,30.04,29.993342210386153,29.993342210386153,training,870.96
