,frame-init,frame-end,video-frames,time-init,time-end,video-seconds,score,name
4187,297,380,964,9.88,12.65,32.08,0.6582909226417542,OVH9Y
4185,334,501,964,11.11,16.67,32.08,0.6567226052284241,OVH9Y
4172,127,274,964,4.23,9.12,32.08,0.6500359773635864,OVH9Y
4192,192,458,1218,6.54,15.59,41.46,0.773115873336792,EASCD
4220,244,454,1218,8.31,15.45,41.46,0.7554949522018433,EASCD
4203,67,467,1218,2.28,15.90,41.46,0.7148228883743286,EASCD
4236,110,289,736,4.58,12.04,30.67,0.7010666131973267,3BVG1
4241,131,343,736,5.46,14.29,30.67,0.6315931081771851,3BVG1
4233,115,206,736,4.79,8.58,30.67,0.6092060208320618,3BVG1
4277,11,77,834,0.37,2.57,27.79,0.5206910371780396,7B1CR
4281,363,499,834,12.10,16.63,27.79,0.508776843547821,7B1CR
4267,93,492,834,3.10,16.39,27.79,0.4348483681678772,7B1CR
4297,118,269,1074,3.93,8.96,35.79,0.7582184076309204,WJFGC
4300,123,291,1074,4.10,9.70,35.79,0.6087688207626343,WJFGC
4313,333,507,1074,11.10,16.90,35.79,0.35158571600914,WJFGC
4331,68,475,801,2.72,18.98,32.00,0.659436821937561,FN457
4341,10,91,801,0.40,3.64,32.00,0.6490942239761353,FN457
4324,14,129,801,0.56,5.15,32.00,0.6143479347229004,FN457
4381,261,325,703,10.84,13.50,29.21,0.7096322774887085,J4GX8
4373,15,78,703,0.62,3.24,29.21,0.6887410879135132,J4GX8
4372,424,499,703,17.62,20.73,29.21,0.6767065525054932,J4GX8
4409,414,466,726,17.23,19.39,30.21,0.7642813920974731,3SIOT
4404,445,496,726,18.52,20.64,30.21,0.7398115396499634,3SIOT
4391,371,420,726,15.44,17.48,30.21,0.7254775762557983,3SIOT
4441,362,497,861,14.47,19.87,34.42,0.7081137895584106,GXIWH
4428,141,277,861,5.64,11.07,34.42,0.6925718784332275,GXIWH
4427,76,480,861,3.04,19.19,34.42,0.653386652469635,GXIWH
4459,64,467,876,2.13,15.57,29.21,0.7024375200271606,V7KBN
4448,162,460,876,5.40,15.34,29.21,0.6850125789642334,V7KBN
4465,151,382,876,5.04,12.74,29.21,0.6704494953155518,V7KBN
4487,327,427,844,10.89,14.23,28.12,0.6675546169281006,29T54
4508,281,438,844,9.36,14.59,28.12,0.6493383646011353,29T54
4491,94,485,844,3.13,16.16,28.12,0.6468037366867065,29T54
4512,189,437,722,7.55,17.45,28.83,0.8106932640075684,PTA97
4540,213,448,722,8.51,17.89,28.83,0.7676647901535034,PTA97
4541,217,368,722,8.66,14.69,28.83,0.686053991317749,PTA97
4555,70,471,1048,2.33,15.69,34.92,0.7204964756965637,VSWNF
4568,25,402,1048,0.83,13.39,34.92,0.6761489510536194,VSWNF
4572,207,496,1048,6.90,16.53,34.92,0.6004772186279297,VSWNF
4588,103,279,286,5.07,13.74,14.08,0.6770460605621338,U6KQ7
4587,71,286,286,3.50,14.08,14.08,0.6301666498184204,U6KQ7
4581,33,234,286,1.62,11.52,14.08,0.564757764339447,U6KQ7
4636,252,438,766,10.50,18.25,31.92,0.6266190409660339,WT9CR
4619,55,462,766,2.29,19.25,31.92,0.6091750264167786,WT9CR
4608,187,420,766,7.79,17.50,31.92,0.5884383916854858,WT9CR
4651,47,456,776,1.96,18.97,32.29,0.631068766117096,FCBEQ
4644,15,169,776,0.62,7.03,32.29,0.5679768323898315,FCBEQ
4645,19,229,776,0.79,9.53,32.29,0.5284457802772522,FCBEQ
4683,74,475,693,2.95,18.97,27.67,0.7144006490707397,YXPTI
4692,404,498,693,16.13,19.88,27.67,0.6880347728729248,YXPTI
4684,112,285,693,4.47,11.38,27.67,0.6858936548233032,YXPTI
4704,176,470,563,5.86,15.65,18.75,0.7022734880447388,1RHDP
4732,219,468,563,7.29,15.59,18.75,0.6876636743545532,1RHDP
4715,59,465,563,1.96,15.49,18.75,0.6445257663726807,1RHDP
4747,43,440,930,1.43,14.67,31.00,0.7283408641815186,D19IR
4736,195,404,930,6.50,13.47,31.00,0.6433268785476685,D19IR
4764,247,431,930,8.23,14.37,31.00,0.6327838897705078,D19IR
4775,339,416,882,11.31,13.88,29.42,0.7086676359176636,M1P59
4789,24,74,882,0.80,2.47,29.42,0.7017108201980591,M1P59
4774,253,294,882,8.44,9.81,29.42,0.6938930153846741,M1P59
4808,1,30,183,0.09,2.74,16.71,0.7114991545677185,ZL7E9
4821,10,45,183,0.91,4.11,16.71,0.7004742622375488,ZL7E9
4826,104,123,183,9.50,11.23,16.71,0.3270202875137329,ZL7E9
4843,41,289,289,1.69,11.92,11.92,0.6174107193946838,S2RIQ
4860,240,289,289,9.90,11.92,11.92,0.5812448263168335,S2RIQ
4849,181,289,289,7.47,11.92,11.92,0.5714727640151978,S2RIQ
4889,346,504,1018,11.53,16.79,33.92,0.6796364188194275,X1RBM
4875,82,484,1018,2.73,16.13,33.92,0.650044858455658,X1RBM
4892,256,451,1018,8.53,15.03,33.92,0.6082547903060913,X1RBM
4908,149,262,916,4.97,8.75,30.58,0.7268674969673157,3SDJE
4915,173,249,916,5.78,8.31,30.58,0.6947903633117676,3SDJE
4921,370,494,916,12.35,16.49,30.58,0.6896363496780396,3SDJE
4939,63,468,760,2.62,19.45,31.58,0.6945518255233765,UGMJZ
4956,237,473,760,9.85,19.65,31.58,0.5871996879577637,UGMJZ
4953,349,502,760,14.50,20.86,31.58,0.5643220543861389,UGMJZ
4971,72,469,1021,2.40,15.64,34.04,0.4988459348678589,M5C5L
4985,370,481,1021,12.34,16.04,34.04,0.3639301061630249,M5C5L
4981,17,83,1021,0.57,2.77,34.04,0.3518731892108917,M5C5L
5012,450,499,854,14.98,16.61,28.42,0.6251310110092163,5IOQB
4999,356,420,854,11.85,13.98,28.42,0.6121364831924438,5IOQB
5000,8,35,854,0.27,1.16,28.42,0.4933526813983917,5IOQB
5024,153,446,574,10.18,29.69,38.21,0.7155295610427856,5QJNP
5035,51,452,574,3.39,30.09,38.21,0.7117389440536499,5QJNP
5052,220,448,574,14.64,29.82,38.21,0.689266562461853,5QJNP
5081,335,503,999,11.15,16.74,33.25,0.663957953453064,X42YA
5067,61,468,999,2.03,15.58,33.25,0.6259358525276184,X42YA
5084,233,473,999,7.76,15.74,33.25,0.602446436882019,X42YA
5113,364,473,473,12.12,15.75,15.75,0.6714941263198853,NM65M
5097,129,184,473,4.30,6.13,15.75,0.6583752036094666,NM65M
5109,9,78,473,0.30,2.60,15.75,0.5528265237808228,NM65M
5131,64,468,930,2.13,15.60,31.00,0.6861318349838257,HKM3R
5148,214,489,930,7.13,16.30,31.00,0.63719642162323,HKM3R
5144,14,373,930,0.47,12.43,31.00,0.6110474467277527,HKM3R
5180,211,474,888,7.03,15.79,29.58,0.7100950479507446,KWONB
5169,117,403,888,3.90,13.42,29.58,0.6924893856048584,KWONB
5163,49,449,888,1.63,14.96,29.58,0.6874873638153076,KWONB
5209,369,492,721,12.28,16.38,24.00,0.7017123699188232,YORQM
5201,182,274,721,6.06,9.12,24.00,0.6839441061019897,YORQM
5203,175,231,721,5.83,7.69,24.00,0.6469419002532959,YORQM
5244,215,505,1774,7.16,16.82,59.08,0.6999303102493286,IJWV9
5227,56,459,1774,1.86,15.29,59.08,0.6968734860420227,IJWV9
5216,141,508,1774,4.70,16.92,59.08,0.6802141666412354,IJWV9
5254,233,300,1173,7.76,9.99,39.08,0.7028031945228577,TMA9G
5265,212,327,1173,7.06,10.89,39.08,0.6787666082382202,TMA9G
5259,47,454,1173,1.57,15.13,39.08,0.5850985050201416,TMA9G
5280,198,461,1021,6.62,15.41,34.12,0.7799400091171265,19PNV
5308,232,457,1021,7.75,15.27,34.12,0.7661782503128052,19PNV
5291,56,460,1021,1.87,15.37,34.12,0.7137691378593445,19PNV
5323,64,471,992,2.14,15.77,33.21,0.6730355024337769,QO1TO
5340,237,488,992,7.93,16.34,33.21,0.5602477788925171,QO1TO
5312,182,476,992,6.09,15.94,33.21,0.5559554696083069,QO1TO
5355,50,450,929,1.70,15.30,31.58,0.6964082717895508,ZXHLY
5372,221,488,929,7.51,16.59,31.58,0.6881608963012695,ZXHLY
5344,155,491,929,5.27,16.69,31.58,0.6525418758392334,ZXHLY
5388,132,280,675,5.27,11.18,26.96,0.8034029006958008,MJPET
5393,144,312,675,5.75,12.46,26.96,0.6465596556663513,MJPET
5396,375,502,675,14.98,20.05,26.96,0.47752100229263306,MJPET
5425,197,274,543,11.52,16.02,31.75,0.6903631687164307,NR94C
5410,193,249,543,11.28,14.56,31.75,0.6579627394676208,NR94C
5429,18,75,543,1.05,4.39,31.75,0.6405995488166809,NR94C
5451,70,317,317,2.79,12.62,12.62,0.6968541741371155,HS3XP
5457,138,317,317,5.49,12.62,12.62,0.6425536274909973,HS3XP
5440,160,317,317,6.37,12.62,12.62,0.6271531581878662,HS3XP
5483,82,479,699,2.73,15.96,23.29,0.5596885681152344,LOSLI
5497,343,501,699,11.43,16.69,23.29,0.4066334366798401,LOSLI
5496,48,365,699,1.60,12.16,23.29,0.2912271320819855,LOSLI
5515,99,487,487,3.96,19.46,19.46,0.6995088458061218,3P2U4
5529,354,487,487,14.15,19.46,19.46,0.5806136131286621,3P2U4
5525,8,67,487,0.32,2.68,19.46,0.5061208605766296,3P2U4
5540,41,132,306,3.98,12.82,29.71,0.716950535774231,409X2
5541,43,168,306,4.17,16.31,29.71,0.6804269552230835,409X2
5547,42,306,306,4.08,29.71,29.71,0.586241602897644,409X2
5595,304,370,586,10.12,12.31,19.50,0.7392473220825195,2XT4N
5596,285,421,586,9.48,14.01,19.50,0.6288144588470459,2XT4N
5579,56,463,586,1.86,15.41,19.50,0.6279004216194153,2XT4N
5625,353,496,584,14.63,20.56,24.21,0.7402817010879517,JCGWC
5612,97,292,584,4.02,12.11,24.21,0.6923612952232361,JCGWC
5620,377,500,584,15.63,20.73,24.21,0.5927287936210632,JCGWC
5660,216,411,411,7.18,13.67,13.67,0.788937509059906,EDKXT
5632,143,411,411,4.76,13.67,13.67,0.7620600461959839,EDKXT
5639,247,411,411,8.22,13.67,13.67,0.7432774305343628,EDKXT
5681,212,285,789,8.46,11.38,31.50,0.6783891320228577,4DWGO
5666,200,247,789,7.98,9.86,31.50,0.677459716796875,4DWGO
5684,432,497,789,17.25,19.84,31.50,0.6305491924285889,4DWGO
5707,58,464,889,1.93,15.44,29.58,0.6824971437454224,YUEB9
5724,250,461,889,8.32,15.34,29.58,0.6471251249313354,YUEB9
5700,21,151,889,0.70,5.02,29.58,0.6135417819023132,YUEB9
5740,108,288,717,4.49,11.98,29.83,0.6666351556777954,K71S1
5737,110,255,717,4.58,10.61,29.83,0.6246393918991089,K71S1
5753,312,504,717,12.98,20.97,29.83,0.6084518432617188,K71S1
5764,47,119,119,1.56,3.96,3.96,0.7069151997566223,NV1M1
5765,44,119,119,1.46,3.96,3.96,0.6124886274337769,NV1M1
5781,8,102,119,0.27,3.39,3.96,0.4578287601470947,NV1M1
5817,339,500,728,14.10,20.80,30.29,0.7098953127861023,G5LEA
5803,56,460,728,2.33,19.14,30.29,0.7003936767578125,G5LEA
5812,382,502,728,15.89,20.89,30.29,0.591020941734314,G5LEA
5845,11,67,77,0.36,2.21,2.54,0.26959261298179626,Y98NJ
5832,0,37,77,0.00,1.22,2.54,0.25066906213760376,Y98NJ
5829,61,77,77,2.01,2.54,2.54,0.14456450939178467,Y98NJ
5867,73,475,990,2.43,15.81,32.96,0.675057053565979,PRVHF
5884,228,456,990,7.59,15.18,32.96,0.6099346280097961,PRVHF
5865,86,259,990,2.86,8.62,32.96,0.5949798226356506,PRVHF
5916,209,489,964,6.96,16.27,32.08,0.7411509156227112,HXCGX
5888,159,492,964,5.29,16.37,32.08,0.7202551364898682,HXCGX
5899,55,455,964,1.83,15.14,32.08,0.6969625949859619,HXCGX
5920,159,221,221,5.27,7.33,7.33,0.684058427810669,LWJGN
5931,56,221,221,1.86,7.33,7.33,0.6514056324958801,LWJGN
5932,116,221,221,3.85,7.33,7.33,0.6104905009269714,LWJGN
5976,5,328,518,0.30,19.68,31.08,0.7064545750617981,0WGTG
5963,41,442,518,2.46,26.52,31.08,0.6438251733779907,0WGTG
5957,5,299,518,0.30,17.94,31.08,0.6402603983879089,0WGTG
6001,193,265,861,7.72,10.59,34.42,0.7357863783836365,IACBH
5986,194,249,861,7.76,9.95,34.42,0.6967575550079346,IACBH
5996,157,250,861,6.28,9.99,34.42,0.6560439467430115,IACBH
6027,60,465,874,2.00,15.47,29.08,0.7155320644378662,AXFJP
6041,346,499,874,11.51,16.60,29.08,0.6336976289749146,AXFJP
6016,165,477,874,5.49,15.87,29.08,0.6301223039627075,AXFJP
6059,56,456,840,1.86,15.18,27.96,0.7433088421821594,V1SQH
6076,239,482,840,7.96,16.04,27.96,0.7242386937141418,V1SQH
6053,27,227,840,0.90,7.56,27.96,0.6231403946876526,V1SQH
6084,65,150,1272,2.17,5.00,42.38,0.45928865671157837,61N26
6100,414,510,1272,13.79,16.99,42.38,0.3086121082305908,61N26
6091,77,483,1272,2.57,16.09,42.38,0.3055351674556732,61N26
6137,369,499,740,14.94,20.20,29.96,0.701948881149292,TCV1W
6121,117,191,740,4.74,7.73,29.96,0.6781408786773682,TCV1W
6123,86,485,740,3.48,19.64,29.96,0.6667523980140686,TCV1W
6155,51,263,263,3.07,15.83,15.83,0.6923457384109497,7KZ20
6172,231,263,263,13.90,15.83,15.83,0.5868318676948547,7KZ20
6168,2,263,263,0.12,15.83,15.83,0.5685842037200928,7KZ20
6180,54,121,847,2.16,4.83,33.83,0.683289647102356,VIN8S
6196,425,500,847,16.97,19.97,33.83,0.6528084874153137,VIN8S
6201,410,485,847,16.38,19.37,33.83,0.6325243711471558,VIN8S
6219,51,456,761,2.04,18.23,30.42,0.7046409845352173,XUYCA
6208,176,465,761,7.04,18.59,30.42,0.6851139068603516,XUYCA
6236,236,462,761,9.43,18.47,30.42,0.681336522102356,XUYCA
6265,364,498,733,15.15,20.72,30.50,0.6170799136161804,L5TI4
6251,67,474,733,2.79,19.72,30.50,0.6103639602661133,L5TI4
6269,253,352,733,10.53,14.65,30.50,0.6011310815811157,L5TI4
6278,239,281,698,7.96,9.36,23.25,0.6548402905464172,VFTRG
6293,16,81,698,0.53,2.70,23.25,0.6111719608306885,VFTRG
6280,8,52,698,0.27,1.73,23.25,0.5604079365730286,VFTRG
6333,243,255,255,8.10,8.50,8.50,0.6552667021751404,KB0Y8
6332,249,255,255,8.30,8.50,8.50,0.6360265612602234,KB0Y8
6316,138,241,255,4.60,8.03,8.50,0.5836199522018433,KB0Y8
6365,259,332,457,8.64,11.08,15.25,0.7388055324554443,JMA1R
6356,424,457,457,14.15,15.25,15.25,0.6630581617355347,JMA1R
6342,243,301,457,8.11,10.04,15.25,0.6530089378356934,JMA1R
6393,361,493,811,12.09,16.52,27.17,0.6566576361656189,Z5JZD
6380,136,257,811,4.56,8.61,27.17,0.6267647743225098,Z5JZD
6388,405,498,811,13.57,16.68,27.17,0.4956970810890198,Z5JZD
6425,384,442,442,15.97,18.38,18.38,0.7113369107246399,IPH08
6420,411,442,442,17.09,18.38,18.38,0.6556733250617981,IPH08
6429,276,327,442,11.48,13.60,18.38,0.6450020670890808,IPH08
6436,47,114,206,4.73,11.48,20.75,0.4787861108779907,L36YT
6437,50,157,206,5.04,15.81,20.75,0.46030330657958984,L36YT
6458,90,141,206,9.07,14.20,20.75,0.4380243122577667,L36YT
6468,14,177,337,0.93,11.78,22.42,0.6722296476364136,FBHBP
6469,19,229,337,1.26,15.23,22.42,0.6222971677780151,FBHBP
6492,239,337,337,15.90,22.42,22.42,0.5589398145675659,FBHBP
6513,178,309,625,7.39,12.83,25.96,0.8319733142852783,UXW88
6496,189,383,625,7.85,15.91,25.96,0.6284986138343811,UXW88
6502,201,300,625,8.35,12.46,25.96,0.614953875541687,UXW88
6553,380,492,747,15.81,20.47,31.08,0.6443880796432495,EMMYX
6556,290,428,747,12.07,17.81,31.08,0.5852471590042114,EMMYX
6540,153,209,747,6.37,8.70,31.08,0.5720162987709045,EMMYX
6560,178,492,1132,5.93,16.39,37.71,0.7618740797042847,POU1Z
6588,229,491,1132,7.63,16.36,37.71,0.7608771324157715,POU1Z
6571,59,463,1132,1.97,15.42,37.71,0.7321189641952515,POU1Z
6597,81,159,938,2.70,5.30,31.25,0.6903247237205505,XS6PF
6596,74,134,938,2.47,4.46,31.25,0.673224687576294,XS6PF
6618,94,146,938,3.13,4.86,31.25,0.6153506636619568,XS6PF
6641,234,279,493,16.41,19.57,34.58,0.7055996656417847,JXF3M
6630,247,290,493,17.33,20.34,34.58,0.6910675764083862,JXF3M
6631,352,417,493,24.69,29.25,34.58,0.6304069757461548,JXF3M
6677,14,80,917,0.47,2.68,30.67,0.6684590578079224,G9IUG
6667,72,474,917,2.41,15.85,30.67,0.6427503228187561,G9IUG
6664,10,57,917,0.33,1.91,30.67,0.6016707420349121,G9IUG
6713,342,500,941,11.39,16.65,31.33,0.7014644742012024,OVEXF
6716,240,461,941,7.99,15.35,31.33,0.6161836981773376,OVEXF
6699,82,484,941,2.73,16.11,31.33,0.5627158284187317,OVEXF
6748,261,422,840,8.69,14.05,27.96,0.7417476773262024,V3RAX
6731,83,478,840,2.76,15.91,27.96,0.6428624391555786,V3RAX
6727,306,418,840,10.19,13.91,27.96,0.6142685413360596,V3RAX
6777,367,493,930,12.22,16.41,30.96,0.7645028233528137,X3LEM
6772,385,500,930,12.82,16.65,30.96,0.689038872718811,X3LEM
6773,13,98,930,0.43,3.26,30.96,0.43387502431869507,X3LEM
6792,9,48,912,0.30,1.60,30.42,0.4446432590484619,MN1MC
6805,20,80,912,0.67,2.67,30.42,0.3881179690361023,MN1MC
6804,450,498,912,15.01,16.61,30.42,0.3060327172279358,MN1MC
6835,174,206,272,5.78,6.85,9.04,0.6977190971374512,0MK2C
6828,158,192,272,5.25,6.38,9.04,0.6885014772415161,0MK2C
6837,24,82,272,0.80,2.73,9.04,0.6812841892242432,0MK2C
6869,13,98,913,0.43,3.27,30.42,0.590800404548645,HWL2J
6859,49,463,913,1.63,15.43,30.42,0.5819589495658875,HWL2J
6852,27,134,913,0.90,4.46,30.42,0.561561644077301,HWL2J
6908,238,448,448,16.00,30.12,30.12,0.740109920501709,1PCR7
6891,67,448,448,4.50,30.12,30.12,0.6741929054260254,1PCR7
6889,97,229,448,6.52,15.40,30.12,0.6565893888473511,1PCR7
6921,93,258,915,3.10,8.60,30.50,0.6935862302780151,B2NBR
6923,74,476,915,2.47,15.87,30.50,0.6857793927192688,B2NBR
6917,40,219,915,1.33,7.30,30.50,0.6280225515365601,B2NBR
6951,343,415,650,11.44,13.84,21.67,0.6886239647865295,QQY8T
6969,364,486,650,12.14,16.20,21.67,0.6598458886146545,QQY8T
6956,151,222,650,5.03,7.40,21.67,0.5131375193595886,QQY8T
7001,378,497,865,12.58,16.54,28.79,0.6115614175796509,8RSZ4
6996,419,502,865,13.95,16.71,28.79,0.5779097676277161,8RSZ4
6987,64,474,865,2.13,15.78,28.79,0.5570871829986572,8RSZ4
7028,428,497,867,14.26,16.56,28.88,0.5473228096961975,WR2Q2
7016,9,47,867,0.30,1.57,28.88,0.5380925536155701,WR2Q2
7019,65,467,867,2.17,15.56,28.88,0.5064594149589539,WR2Q2
7049,132,176,854,4.39,5.86,28.42,0.526455283164978,HYR9Q
7069,283,327,854,9.42,10.88,28.42,0.3597329556941986,HYR9Q
7067,310,356,854,10.32,11.85,28.42,0.3495136499404907,HYR9Q
7089,153,319,319,5.09,10.62,10.62,0.6709338426589966,74P3C
7072,158,319,319,5.26,10.62,10.62,0.5923421382904053,74P3C
7083,62,319,319,2.06,10.62,10.62,0.5398700833320618,74P3C
7115,84,486,953,2.86,16.53,32.42,0.6472876071929932,G5ZOK
7125,13,74,953,0.44,2.52,32.42,0.5567449927330017,G5ZOK
7129,342,509,953,11.63,17.32,32.42,0.5192651748657227,G5ZOK
7156,452,499,977,15.05,16.62,32.54,0.7249616980552673,03AA8
7153,237,274,977,7.89,9.13,32.54,0.6748223900794983,03AA8
7144,11,48,977,0.37,1.60,32.54,0.6678071618080139,03AA8
7179,69,477,810,2.76,19.07,32.38,0.6118978261947632,JUINA
7185,183,281,810,7.32,11.23,32.38,0.54530930519104,JUINA
7170,190,253,810,7.60,10.11,32.38,0.5006082057952881,JUINA
7225,386,494,623,12.86,16.45,20.75,0.6945658326148987,5O0YS
7220,402,498,623,13.39,16.59,20.75,0.6637529134750366,5O0YS
7211,59,464,623,1.97,15.45,20.75,0.5855803489685059,5O0YS
7243,58,464,881,2.00,16.00,30.38,0.6404558420181274,SILHS
7257,395,489,881,13.62,16.86,30.38,0.6378659605979919,SILHS
7260,293,421,881,10.10,14.52,30.38,0.6165497899055481,SILHS
7292,207,504,783,8.59,20.92,32.50,0.7596002817153931,ZWY3E
7264,166,502,783,6.89,20.84,32.50,0.7588979601860046,ZWY3E
7275,58,457,783,2.41,18.97,32.50,0.7384020090103149,ZWY3E
7307,58,457,719,1.93,15.23,23.96,0.7406759262084961,KJWAH
7324,248,469,719,8.26,15.63,23.96,0.666950523853302,KJWAH
7296,182,467,719,6.06,15.56,23.96,0.6630665063858032,KJWAH
7356,228,495,700,9.48,20.59,29.12,0.7473763227462769,NY5R2
7339,79,479,700,3.29,19.93,29.12,0.73512202501297,NY5R2
7352,24,415,700,1.00,17.26,29.12,0.6323286294937134,NY5R2
7379,182,209,977,6.06,6.96,32.54,0.6093844175338745,ZJPK8
7372,159,191,977,5.30,6.36,32.54,0.5942865014076233,ZJPK8
7367,374,409,977,12.46,13.62,32.54,0.5578578114509583,ZJPK8
7420,260,425,448,17.10,27.95,29.46,0.6858605742454529,D7MHV
7421,244,339,448,16.05,22.29,29.46,0.5934816598892212,D7MHV
7392,224,378,448,14.73,24.86,29.46,0.5748293399810791,D7MHV
7436,135,249,792,5.62,10.38,33.00,0.6560507416725159,IWF0U
7433,122,199,792,5.08,8.29,33.00,0.5377604961395264,IWF0U
7435,60,454,792,2.50,18.92,33.00,0.5286957621574402,IWF0U
7476,429,500,998,14.29,16.66,33.25,0.6557971239089966,SP8UG
7467,58,465,998,1.93,15.49,33.25,0.6535832285881042,SP8UG
7460,26,141,998,0.87,4.70,33.25,0.5768990516662598,SP8UG
7516,262,434,842,8.73,14.45,28.04,0.6515248417854309,HDHWS
7500,139,259,842,4.63,8.63,28.04,0.6076763272285461,HDHWS
7499,83,482,842,2.76,16.05,28.04,0.5839900374412537,HDHWS
7547,308,365,899,12.31,14.58,35.92,0.7237924933433533,H5TGJ
7549,280,335,899,11.19,13.39,35.92,0.7110797166824341,H5TGJ
7528,12,50,899,0.48,2.00,35.92,0.6988744735717773,H5TGJ
7577,338,507,1178,11.26,16.89,39.25,0.5741867423057556,IS3OX
7563,91,488,1178,3.03,16.26,39.25,0.5724403262138367,IS3OX
7580,252,496,1178,8.40,16.53,39.25,0.5361236929893494,IS3OX
7613,269,340,1016,8.96,11.32,33.83,0.7545769810676575,ZHDUR
7604,446,502,1016,14.85,16.72,33.83,0.6220191121101379,ZHDUR
7588,60,131,1016,2.00,4.36,33.83,0.6120967268943787,ZHDUR
7636,427,504,923,14.23,16.79,30.75,0.553702175617218,W86JJ
7627,99,497,923,3.30,16.56,30.75,0.4804755747318268,W86JJ
7637,11,90,923,0.37,3.00,30.75,0.43937498331069946,W86JJ
7676,267,427,823,8.90,14.23,27.42,0.730835497379303,IXVGR
7677,254,355,823,8.46,11.83,27.42,0.7305859923362732,IXVGR
7653,49,201,823,1.63,6.70,27.42,0.6753484010696411,IXVGR
7705,357,501,842,14.25,20.00,33.62,0.5792875289916992,VTY0J
7691,68,472,842,2.72,18.85,33.62,0.5763902068138123,VTY0J
7692,137,249,842,5.47,9.94,33.62,0.4354267120361328,VTY0J
7721,118,206,808,4.00,6.99,27.42,0.6826043128967285,0BXRP
7719,308,428,808,10.45,14.52,27.42,0.6752874851226807,0BXRP
7723,90,486,808,3.05,16.49,27.42,0.6630597114562988,0BXRP
7749,20,196,530,1.20,11.73,31.71,0.6795687675476074,R08G9
7748,13,147,530,0.78,8.80,31.71,0.65130615234375,R08G9
7755,53,464,530,3.17,27.76,31.71,0.6473228931427002,R08G9
7804,227,476,926,7.56,15.85,30.83,0.6830747127532959,OYG5H
7787,65,472,926,2.16,15.71,30.83,0.6689070463180542,OYG5H
7776,159,480,926,5.29,15.98,30.83,0.6608536839485168,OYG5H
7808,148,174,174,4.92,5.79,5.79,0.6605497598648071,WTUGM
7819,61,174,174,2.03,5.79,5.79,0.6545015573501587,WTUGM
7813,13,174,174,0.43,5.79,5.79,0.5455008745193481,WTUGM
7865,348,502,791,13.89,20.04,31.58,0.6604791283607483,FIBCE
7840,179,454,791,7.15,18.13,31.58,0.6487487554550171,FIBCE
7868,246,455,791,9.82,18.17,31.58,0.6428574323654175,FIBCE
7892,413,500,809,13.76,16.66,26.96,0.6593528389930725,FCQS8
7898,102,145,809,3.40,4.83,26.96,0.618392288684845,FCQS8
7876,65,118,809,2.17,3.93,26.96,0.5858890414237976,FCQS8
7915,66,470,908,2.20,15.64,30.21,0.7241183519363403,ZIP5P
7932,216,490,908,7.19,16.30,30.21,0.7026916146278381,ZIP5P
7904,159,483,908,5.29,16.07,30.21,0.6908200979232788,ZIP5P
7963,306,378,859,10.20,12.59,28.62,0.6366201639175415,XW1LX
7957,19,94,859,0.63,3.13,28.62,0.6362618207931519,XW1LX
7964,295,423,859,9.83,14.09,28.62,0.6325038075447083,XW1LX
7988,434,501,853,18.06,20.85,35.50,0.5859677195549011,564DX
7994,97,151,853,4.04,6.28,35.50,0.5025177001953125,564DX
7972,52,115,853,2.16,4.79,35.50,0.4705042839050293,564DX
8028,234,468,824,7.79,15.57,27.42,0.7993813753128052,5VGLI
8000,200,472,824,6.66,15.71,27.42,0.7656956315040588,5VGLI
8011,45,447,824,1.50,14.87,27.42,0.7298177480697632,5VGLI
8043,55,453,532,1.83,15.08,17.71,0.7333693504333496,78R4Y
8032,173,445,532,5.76,14.81,17.71,0.7282158732414246,78R4Y
8060,235,444,532,7.82,14.78,17.71,0.6861996650695801,78R4Y
8072,2,29,167,0.07,0.96,5.54,0.7099770307540894,Y2QUJ
